18/09/2019 19:28,95002.67,540.2,53.36,28.83,H
18/09/2019 19:28,95001.95,540.26,53.3,28.83,H
18/09/2019 19:28,95002.63,540.2,53.25,28.84,H
18/09/2019 19:28,95001.28,540.32,53.22,28.84,H
18/09/2019 19:28,95004.75,540.02,53.21,28.84,H
18/09/2019 19:28,95002.95,540.17,53.22,28.84,H
18/09/2019 19:28,95003.8,540.1,53.13,28.85,H
18/09/2019 19:28,95006.71,539.84,53.18,28.86,H
18/09/2019 19:28,95002.62,540.2,53.13,28.87,H
18/09/2019 19:28,95004.12,540.07,53.07,28.87,H
18/09/2019 19:28,95002.59,540.2,53,28.87,H
18/09/2019 19:28,95000.91,540.35,52.94,28.87,H
18/09/2019 19:28,95001.63,540.29,52.88,28.88,H
18/09/2019 19:28,95005.55,539.94,52.8,28.88,H
18/09/2019 19:28,95003.88,540.09,52.76,28.87,H
18/09/2019 19:28,95003.77,540.1,52.78,28.87,H
18/09/2019 19:28,95002.98,540.17,52.83,28.88,H
18/09/2019 19:28,95001.3,540.32,52.86,28.88,H
18/09/2019 19:28,95003.81,540.1,52.88,28.88,H
18/09/2019 19:28,95001.52,540.3,52.88,28.89,H
18/09/2019 19:28,95003.14,540.16,52.88,28.89,H
18/09/2019 19:28,95001.58,540.29,52.9,28.9,H
18/09/2019 19:28,95003.14,540.16,52.91,28.9,H
18/09/2019 19:28,95001.91,540.26,52.92,28.9,H
18/09/2019 19:28,95001.18,540.33,52.96,28.91,H
18/09/2019 19:28,95003.92,540.09,53,28.92,H
18/09/2019 19:28,95001.41,540.31,53.01,28.92,H
18/09/2019 19:29,95002.41,540.22,53.01,28.92,H
18/09/2019 19:29,95003.98,540.08,53,28.92,H
18/09/2019 19:29,95005.33,539.96,52.98,28.92,H
18/09/2019 19:29,95002.47,540.22,52.97,28.92,H
18/09/2019 19:29,95002.8,540.19,52.97,28.92,H
18/09/2019 19:29,95001.03,540.34,52.97,28.93,H
18/09/2019 19:29,95003.67,540.11,52.96,28.92,H
18/09/2019 19:29,95003.61,540.12,52.95,28.93,H
18/09/2019 19:29,95003.11,540.16,52.95,28.94,H
18/09/2019 19:29,95004.84,540.01,52.95,28.94,H
18/09/2019 19:29,95002.77,540.19,52.94,28.94,H
